Order_ID,Order_Date,Region,Product_Category,Marketing_Spend,Website_Visits,Orders,Revenue,Return_Rate,Delivery_Days,Customer_Rating,Payment_Mode,Discount_Percent,Shipping_Cost,Customer_Segment,Repeat_Customer
ORD18723,2025-06-14,North,Electronics,2828,19322,392,1312024,6.3,4,4.6,UPI,6,100,Regular,Yes
ORD18724,2025-04-27,East,Clothing,4778,14146,418,797126,4.4,2,4.4,Credit Card,7,103,Premium,Yes
ORD18725,2025-05-29,West,Bags,5766,17208,318,770196,12.1,6,3.6,Net Banking,20,200,Regular,No
ORD18726,2025-06-30,West,Clothing,6858,15715,212,593388,10.4,8,4.5,COD,21,185,Premium,Yes
ORD18727,2025-06-04,South,Watches,5371,10698,419,802804,12.7,8,3.2,COD,8,118,Regular,No
ORD18728,2025-06-22,South,Shoes,8014,15591,369,1020654,13.5,5,3.7,UPI,7,218,Premium,No
ORD18729,2025-03-22,West,Shoes,5817,14611,408,1059576,12.7,7,3.4,Net Banking,15,184,Premium,No
ORD18730,2025-01-15,South,Shoes,7631,17416,183,416508,14.9,5,3.7,Net Banking,10,91,Budget,No
ORD18731,2025-05-09,North,Watches,5992,14163,209,549461,7.4,4,4.7,Credit Card,17,81,Premium,Yes
ORD18732,2025-03-05,East,Electronics,3773,14607,411,1029144,6.1,1,4.4,Credit Card,6,186,Regular,Yes
ORD18733,2025-01-20,South,Clothing,6097,8354,269,827713,12.1,7,4.6,COD,35,157,Regular,Yes
ORD18734,2025-06-11,East,Watches,2536,13267,203,481313,5.2,4,4.8,UPI,30,86,Premium,Yes
ORD18735,2025-03-03,West,Watches,5434,18583,140,303520,11.9,7,3.6,Net Banking,33,206,Premium,No
ORD18736,2025-02-13,North,Watches,3596,11943,232,644496,4.7,2,4.6,Credit Card,27,196,Budget,Yes
ORD18737,2025-05-06,South,Shoes,8767,19442,184,562304,12.1,4,3.5,COD,21,238,Premium,No
ORD18738,2025-05-03,South,Shoes,7858,14916,372,1119348,10.4,8,4.1,Debit Card,26,139,Premium,No
ORD18739,2025-02-03,East,Electronics,5142,15215,221,481338,6.2,3,5.0,UPI,23,153,Premium,Yes
ORD18740,2025-05-09,West,Watches,7688,15749,135,257580,13.9,4,3.0,Debit Card,24,163,Regular,No
ORD18741,2025-04-21,South,Electronics,6367,16851,336,623280,12.7,8,3.8,Credit Card,21,184,Regular,No
ORD18742,2025-06-15,East,Watches,3566,14520,326,777510,4.0,2,3.7,Credit Card,15,215,Budget,No
ORD18743,2025-04-24,South,Bags,5837,17053,226,543982,10.8,7,4.0,Debit Card,19,155,Budget,No
ORD18744,2025-02-17,North,Clothing,4563,8023,325,927875,4.0,2,4.4,COD,32,131,Budget,Yes
ORD18745,2025-05-28,West,Watches,6573,19126,131,217198,18.5,5,3.9,Net Banking,10,120,Budget,No
ORD18746,2025-04-19,West,Clothing,6093,15230,292,635976,16.5,7,3.6,Credit Card,29,170,Budget,No
ORD18747,2025-04-26,South,Bags,6957,12562,412,1396680,11.9,4,2.9,Credit Card,34,232,Premium,No
ORD18748,2025-02-07,South,Watches,6092,17151,290,622630,12.2,7,4.1,Debit Card,18,105,Regular,No
ORD18749,2025-03-31,West,Electronics,8546,10620,203,389760,11.8,8,3.2,UPI,35,187,Premium,No
ORD18750,2025-05-02,North,Shoes,3494,17784,309,884667,5.2,3,4.3,Credit Card,11,88,Regular,Yes
ORD18751,2025-04-30,South,Electronics,5276,14661,400,1395200,8.8,7,3.4,UPI,14,108,Premium,No
ORD18752,2025-03-31,West,Electronics,8725,10318,306,917694,14.5,7,3.7,Debit Card,13,228,Regular,No
ORD18753,2025-04-18,South,Shoes,6722,18908,372,1104468,12.2,6,3.2,UPI,8,118,Budget,No
ORD18754,2025-04-10,South,Watches,8172,18695,202,562368,11.5,5,3.5,Net Banking,33,157,Budget,No
ORD18755,2025-01-30,North,Electronics,2666,10788,375,871125,3.1,1,4.6,Debit Card,10,232,Regular,Yes
ORD18756,2025-02-28,South,Watches,5271,15150,366,1059204,13.2,7,3.6,UPI,20,230,Premium,No
ORD18757,2025-05-13,East,Watches,3784,13454,187,560065,3.6,3,5.0,Net Banking,23,172,Premium,Yes
ORD18758,2025-04-06,East,Watches,4157,9435,381,736854,4.5,4,4.3,Net Banking,10,145,Budget,Yes
ORD18759,2025-05-07,West,Watches,7450,9966,171,351576,14.0,6,3.1,Debit Card,19,145,Regular,No
ORD18760,2025-01-05,South,Clothing,5898,11592,209,596068,10.1,6,3.5,Net Banking,17,121,Regular,No
ORD18761,2025-05-25,North,Bags,5660,11555,250,860000,4.1,1,4.6,COD,11,153,Regular,Yes
ORD18762,2025-04-28,East,Bags,3301,17866,192,659520,5.5,4,4.2,Debit Card,14,205,Premium,Yes
ORD18763,2025-05-25,West,Bags,5607,10063,226,514828,12.1,4,3.2,UPI,14,141,Budget,No
ORD18764,2025-06-17,West,Bags,8207,16499,321,1095573,9.4,6,3.4,COD,9,230,Budget,No
ORD18765,2025-03-20,East,Bags,4547,19115,370,924630,6.2,4,4.3,COD,30,213,Premium,Yes
ORD18766,2025-03-14,West,Bags,6850,19701,411,1438089,12.4,7,4.1,Credit Card,10,186,Regular,No
ORD18767,2025-03-22,West,Bags,7296,8618,197,579968,11.6,5,3.6,Credit Card,10,94,Premium,No
ORD18768,2025-05-19,South,Bags,8590,15057,229,776997,10.4,5,4.0,Debit Card,24,95,Premium,No
ORD18769,2025-04-23,West,Clothing,8388,16905,317,1093333,16.3,5,3.7,COD,12,95,Premium,No
ORD18770,2025-02-08,South,Clothing,7550,7908,326,1124048,13.5,4,3.9,UPI,21,235,Regular,No
ORD18771,2025-03-21,South,Bags,5962,11263,318,880224,6.1,8,3.0,COD,22,244,Premium,No
ORD18772,2025-04-27,North,Shoes,4403,11723,364,751660,8.0,2,4.2,UPI,17,220,Budget,Yes
ORD18773,2025-03-22,East,Bags,2996,11390,295,802105,6.9,1,4.7,Debit Card,11,135,Premium,Yes
ORD18774,2025-05-02,North,Shoes,3924,12828,389,1291091,3.4,3,4.9,COD,32,206,Regular,Yes
ORD18775,2025-04-24,East,Electronics,2601,7654,381,746760,5.1,3,4.0,COD,15,151,Regular,No
ORD18776,2025-05-28,East,Bags,4704,15444,340,1050260,4.8,1,4.5,UPI,15,121,Budget,Yes
ORD18777,2025-05-24,North,Watches,4654,13856,231,796488,3.8,2,4.8,COD,23,202,Premium,Yes
ORD18778,2025-01-17,South,Electronics,5537,15040,326,913126,9.7,4,4.1,UPI,8,148,Regular,No
ORD18779,2025-06-23,West,Watches,6549,15130,192,442176,11.9,7,3.7,Credit Card,33,208,Premium,No
ORD18780,2025-06-08,North,Clothing,5112,9289,209,664620,4.1,4,4.8,Debit Card,18,244,Budget,Yes
ORD18781,2025-01-21,East,Electronics,5905,12086,331,720918,6.4,3,4.1,Debit Card,35,250,Regular,No
ORD18782,2025-06-04,South,Electronics,7708,7862,186,434310,10.8,8,3.3,UPI,16,117,Budget,No
ORD18783,2025-04-16,West,Shoes,8024,14140,370,1286120,11.0,8,3.6,UPI,16,92,Premium,No
ORD18784,2025-05-29,South,Watches,5360,19768,365,740220,14.2,7,2.7,UPI,32,172,Premium,No
ORD18785,2025-04-27,North,Bags,2685,10711,381,1021461,5.1,2,4.9,Credit Card,21,224,Budget,Yes
ORD18786,2025-03-03,West,Electronics,6219,7074,304,553280,10.3,4,4.0,Debit Card,29,203,Premium,No
ORD18787,2025-04-26,North,Electronics,3513,19807,191,667545,4.6,2,4.6,Debit Card,16,111,Premium,Yes
ORD18788,2025-04-22,East,Bags,3323,14391,192,374208,5.8,2,4.3,Debit Card,16,149,Regular,Yes
ORD18789,2025-05-13,East,Shoes,3690,13743,284,896304,7.6,3,4.4,UPI,13,236,Premium,Yes
ORD18790,2025-01-16,West,Bags,6691,14919,411,1163541,11.7,4,3.8,UPI,20,140,Budget,No
ORD18791,2025-04-08,South,Shoes,8962,17907,328,700280,13.6,8,3.7,Credit Card,32,148,Premium,No
ORD18792,2025-02-28,South,Electronics,8372,9961,227,738658,12.9,5,4.0,COD,35,100,Premium,No
ORD18793,2025-06-17,West,Watches,7998,15062,132,224268,17.7,4,4.0,Credit Card,28,192,Regular,No
ORD18794,2025-05-17,East,Watches,5824,19469,299,802516,6.3,3,5.0,Credit Card,11,105,Regular,Yes
ORD18795,2025-01-03,North,Clothing,5905,7387,183,514596,4.2,1,4.5,Net Banking,23,235,Regular,Yes
ORD18796,2025-05-24,East,Shoes,5974,17058,339,852924,4.1,3,4.2,Net Banking,11,222,Budget,Yes
ORD18797,2025-01-02,West,Electronics,7862,17351,238,543830,15.1,5,3.3,Credit Card,15,90,Premium,No
ORD18798,2025-04-26,North,Electronics,3298,12128,279,771435,4.8,4,4.2,Credit Card,16,188,Budget,Yes
ORD18799,2025-03-27,East,Clothing,4412,12469,337,738367,6.0,2,4.8,COD,20,89,Budget,Yes
ORD18800,2025-01-14,East,Clothing,5382,9089,390,1044810,5.8,1,4.6,Net Banking,33,141,Regular,Yes
ORD18801,2025-05-06,North,Bags,4684,15927,388,1297084,3.5,4,4.7,UPI,11,135,Premium,Yes
ORD18802,2025-06-04,North,Electronics,4016,18838,361,951235,5.3,3,4.4,Credit Card,9,90,Budget,Yes
ORD18803,2025-01-11,South,Clothing,5183,7556,208,687024,11.5,4,3.4,Debit Card,7,86,Regular,No
ORD18804,2025-04-22,West,Watches,7238,8847,206,404378,16.9,8,3.4,Credit Card,30,202,Budget,No
ORD18805,2025-01-13,South,Clothing,6297,19250,268,751472,12.5,7,3.4,Net Banking,20,98,Regular,No
ORD18806,2025-04-24,West,Shoes,8004,15319,289,731170,12.8,6,4.4,UPI,25,209,Regular,Yes
ORD18807,2025-03-30,West,Clothing,5075,9889,195,469365,11.8,8,4.1,COD,35,250,Premium,No
ORD18808,2025-02-22,North,Clothing,4632,15660,408,1079160,8.7,4,4.3,Debit Card,22,102,Premium,Yes
ORD18809,2025-02-22,North,Watches,4788,11752,315,950355,3.8,1,4.6,Debit Card,34,167,Regular,Yes
ORD18810,2025-01-07,North,Electronics,5753,9863,410,1400970,4.9,3,4.6,COD,23,133,Budget,Yes
ORD18811,2025-04-10,East,Clothing,3906,19660,336,840672,3.7,2,4.1,Net Banking,17,248,Regular,No
ORD18812,2025-05-23,East,Clothing,4307,15836,373,1219337,4.3,2,4.2,Debit Card,17,230,Regular,Yes
ORD18813,2025-06-13,West,Electronics,8966,13914,262,810890,13.7,4,3.1,COD,31,138,Premium,No
ORD18814,2025-04-03,West,Shoes,6473,15400,362,1124010,14.0,7,4.1,UPI,34,125,Premium,No
ORD18815,2025-05-05,East,Shoes,4210,13351,253,569503,4.5,3,4.4,Net Banking,31,92,Budget,Yes
ORD18816,2025-06-26,South,Shoes,7027,13750,204,610368,7.4,7,3.5,UPI,24,174,Budget,No
ORD18817,2025-04-26,West,Electronics,7706,13730,283,521569,11.3,5,3.4,Net Banking,25,100,Budget,No
ORD18818,2025-04-28,East,Clothing,4442,9728,232,537080,7.5,4,4.7,UPI,35,96,Regular,Yes
ORD18819,2025-02-27,East,Clothing,4264,13420,393,1371177,3.7,2,4.8,UPI,23,164,Budget,Yes
ORD18820,2025-03-28,West,Watches,6932,7624,131,295274,13.3,6,3.0,Credit Card,9,189,Budget,No
ORD18821,2025-05-28,East,Shoes,4241,10669,311,876087,6.1,2,4.5,UPI,23,120,Regular,Yes
ORD18822,2025-06-17,North,Clothing,3790,7206,312,645216,8.4,2,4.7,Credit Card,27,133,Budget,Yes
ORD18823,2025-02-02,North,Bags,5235,16625,195,597090,3.1,1,4.3,COD,34,240,Premium,Yes
ORD18824,2025-01-21,East,Bags,3428,7314,202,393900,6.3,2,4.4,COD,22,86,Budget,Yes
ORD18825,2025-01-28,South,Electronics,5613,17578,193,599072,9.8,7,3.6,COD,7,229,Regular,No
ORD18826,2025-03-24,North,Shoes,4027,19578,395,1327990,4.4,3,4.8,COD,34,85,Budget,Yes
ORD18827,2025-03-24,East,Watches,4435,7390,256,539648,3.1,2,3.8,COD,22,137,Regular,No
ORD18828,2025-05-01,South,Bags,7533,14739,294,545664,11.7,8,3.7,UPI,12,244,Premium,No
ORD18829,2025-02-15,South,Clothing,8846,15436,254,484378,7.7,8,3.5,UPI,14,119,Budget,No
ORD18830,2025-05-24,North,Electronics,4311,16440,247,653315,5.3,2,4.3,Credit Card,6,240,Premium,Yes
ORD18831,2025-03-12,North,Electronics,4891,13031,293,544687,3.8,1,3.9,Debit Card,31,233,Premium,No
ORD18832,2025-04-22,East,Bags,5283,8781,185,583490,5.1,4,4.4,Debit Card,10,89,Premium,Yes
ORD18833,2025-06-24,North,Watches,3076,9867,190,630610,6.7,1,4.9,Credit Card,15,228,Premium,Yes
ORD18834,2025-01-15,West,Clothing,7692,9321,389,1338938,10.4,8,3.2,Debit Card,31,105,Budget,No
ORD18835,2025-04-22,North,Clothing,5847,16874,227,658981,6.0,3,4.6,UPI,5,168,Regular,Yes
ORD18836,2025-04-21,South,Shoes,6177,10156,373,757563,10.9,5,3.9,Debit Card,34,190,Premium,No
ORD18837,2025-04-07,West,Electronics,6016,17966,204,480828,12.5,7,3.7,Credit Card,6,226,Budget,No
ORD18838,2025-04-07,North,Shoes,2911,11943,193,475359,5.5,1,4.5,Debit Card,19,123,Regular,Yes
ORD18839,2025-06-09,West,Electronics,6768,15427,313,1003165,14.3,4,3.6,UPI,19,136,Budget,No
ORD18840,2025-04-18,East,Shoes,3458,8588,294,824082,5.5,3,4.6,COD,30,128,Budget,Yes
ORD18841,2025-01-20,East,Bags,4291,18394,212,446684,5.9,4,4.7,Credit Card,10,124,Regular,Yes
ORD18842,2025-06-18,West,Shoes,6443,9356,296,629592,11.1,7,4.0,Debit Card,18,213,Budget,No
ORD18843,2025-06-06,South,Bags,6546,9621,318,1083426,9.9,4,4.2,Net Banking,12,249,Premium,Yes
ORD18844,2025-05-17,East,Watches,5820,15101,379,746630,5.9,1,4.4,COD,5,197,Budget,Yes
ORD18845,2025-02-03,West,Bags,5298,8274,368,937296,14.2,4,3.1,Net Banking,17,92,Budget,No
ORD18846,2025-04-29,South,Bags,6596,8436,235,605595,8.3,7,3.5,COD,7,198,Regular,No
ORD18847,2025-02-16,South,Clothing,7752,13041,248,461776,9.8,8,3.4,Net Banking,20,150,Regular,No
ORD18848,2025-04-21,South,Watches,8789,17984,259,817663,11.9,8,3.1,Net Banking,35,168,Premium,No
ORD18849,2025-06-14,East,Shoes,4892,19018,323,1096585,8.0,4,4.3,Net Banking,19,185,Regular,Yes
ORD18850,2025-06-21,South,Clothing,6198,13094,250,621500,9.8,8,2.8,Credit Card,24,103,Budget,No
ORD18851,2025-03-09,West,Clothing,6288,8558,337,1152203,18.4,6,3.2,Credit Card,35,107,Budget,No
ORD18852,2025-04-22,North,Clothing,4021,15014,267,586866,3.0,4,4.4,COD,7,95,Budget,Yes
ORD18853,2025-02-20,West,Bags,7957,12614,204,459408,11.2,5,3.6,COD,19,246,Regular,No
ORD18854,2025-06-03,North,Watches,2759,9044,274,942012,6.0,4,5.0,UPI,17,168,Budget,Yes
ORD18855,2025-04-11,South,Electronics,5254,9855,367,1150912,8.0,7,3.0,Net Banking,16,116,Budget,No
ORD18856,2025-02-15,West,Electronics,6929,15140,222,542346,13.3,6,3.3,Credit Card,18,97,Regular,No
ORD18857,2025-06-11,West,Watches,8311,17312,215,532770,14.2,5,3.7,Debit Card,20,226,Regular,No
ORD18858,2025-04-27,East,Clothing,2848,19697,381,725424,6.2,3,5.0,Debit Card,21,217,Regular,Yes
ORD18859,2025-04-14,East,Watches,5849,12879,229,504945,1.5,1,4.4,UPI,8,195,Premium,Yes
ORD18860,2025-04-04,West,Watches,7697,13261,164,339152,15.0,5,3.3,Debit Card,13,181,Premium,No
ORD18861,2025-03-19,West,Shoes,6062,16958,364,1125852,17.3,7,3.3,Net Banking,11,220,Budget,No
ORD18862,2025-05-15,South,Bags,6768,9458,284,550392,9.9,4,3.4,COD,10,185,Premium,No
ORD18863,2025-04-11,North,Bags,4338,9977,189,517671,4.0,3,4.7,Debit Card,16,179,Budget,Yes
ORD18864,2025-06-05,South,Watches,6066,13272,336,977424,10.1,4,3.8,Net Banking,28,203,Premium,No
ORD18865,2025-05-26,North,Bags,4136,18904,250,633250,5.4,2,4.8,Net Banking,18,232,Regular,Yes
ORD18866,2025-03-06,South,Bags,5961,15853,282,930036,10.6,8,3.7,COD,33,200,Premium,No
ORD18867,2025-05-04,West,Shoes,5533,12489,188,574716,9.6,5,4.0,UPI,24,91,Budget,No
ORD18868,2025-03-06,West,Clothing,8171,8555,185,464905,11.3,4,3.6,UPI,24,240,Regular,No
ORD18869,2025-01-17,South,Electronics,5369,17641,206,457320,13.1,4,3.9,UPI,7,122,Budget,No
ORD18870,2025-06-08,North,Shoes,3816,12909,225,417825,5.3,4,4.2,Credit Card,13,212,Budget,Yes
ORD18871,2025-02-21,East,Bags,4115,19786,181,576666,5.0,1,4.2,UPI,13,110,Regular,Yes
ORD18872,2025-06-04,South,Watches,6779,10239,347,875134,12.2,4,3.8,Credit Card,5,145,Budget,No
ORD18873,2025-03-21,South,Bags,5898,13081,328,1117824,14.6,7,3.2,UPI,6,131,Regular,No
ORD18874,2025-02-14,West,Clothing,6646,14632,378,1130220,14.5,7,3.3,UPI,31,230,Premium,No
ORD18875,2025-03-28,East,Bags,4659,11173,395,1147870,3.6,4,4.7,Credit Card,31,115,Budget,Yes
ORD18876,2025-06-12,West,Electronics,8023,11972,181,338651,10.2,5,3.2,Net Banking,34,121,Regular,No
ORD18877,2025-06-24,South,Shoes,6646,12712,275,797225,8.7,4,4.0,UPI,26,188,Regular,No
ORD18878,2025-03-27,West,Watches,7825,11211,186,400086,11.5,5,3.2,Debit Card,15,89,Premium,No
ORD18879,2025-01-17,South,Electronics,7040,10595,333,784215,12.7,8,3.9,Net Banking,25,167,Premium,No
ORD18880,2025-03-22,East,Watches,5835,12505,397,1087780,5.2,4,4.0,Net Banking,6,223,Premium,No
ORD18881,2025-01-31,East,Clothing,5075,9952,268,659816,5.4,1,4.4,Debit Card,34,136,Budget,Yes
ORD18882,2025-05-31,West,Clothing,7719,9142,380,1087180,12.2,5,4.4,Credit Card,27,203,Premium,Yes
ORD18883,2025-03-01,South,Shoes,7250,14322,248,563704,7.8,5,2.8,COD,32,191,Regular,No
ORD18884,2025-03-09,East,Bags,4263,18721,222,409590,5.6,4,4.4,Credit Card,11,191,Budget,Yes
ORD18885,2025-03-13,East,Electronics,5441,8659,257,495496,5.0,2,4.8,UPI,6,186,Premium,Yes
ORD18886,2025-06-02,South,Shoes,7889,17150,376,679808,15.0,4,3.2,Debit Card,15,227,Budget,No
ORD18887,2025-05-24,North,Bags,5661,19689,192,494592,5.8,2,4.7,Net Banking,27,237,Premium,Yes
ORD18888,2025-05-29,East,Bags,5895,19049,246,489540,1.6,2,4.7,Debit Card,19,119,Budget,Yes
ORD18889,2025-06-26,West,Electronics,8616,9657,181,412680,14.6,8,3.8,COD,23,179,Premium,No
ORD18890,2025-05-03,East,Shoes,5371,9935,401,1207812,1.7,3,4.5,Credit Card,29,139,Premium,Yes
ORD18891,2025-05-22,South,Shoes,7759,10995,404,944956,11.1,4,2.3,Credit Card,9,169,Regular,No
ORD18892,2025-01-24,East,Bags,3854,19800,329,927780,6.8,2,4.2,Net Banking,30,80,Premium,Yes
ORD18893,2025-06-05,North,Bags,4885,15604,396,1208988,6.3,3,4.6,Credit Card,18,172,Budget,Yes
ORD18894,2025-01-16,North,Bags,4581,15026,198,433026,3.7,1,4.1,Net Banking,7,235,Regular,No
ORD18895,2025-05-01,East,Clothing,4266,15550,201,456873,5.6,4,4.2,Debit Card,24,104,Premium,Yes
ORD18896,2025-05-03,West,Electronics,5404,15807,349,995348,11.7,7,3.7,Net Banking,18,203,Premium,No
ORD18897,2025-03-05,South,Electronics,8319,10812,208,490672,14.2,7,3.8,Net Banking,8,101,Premium,No
ORD18898,2025-02-27,South,Watches,6212,14280,364,1076712,11.7,8,4.1,UPI,10,219,Budget,No
ORD18899,2025-04-01,North,Watches,4654,9457,298,552492,7.7,1,4.2,Credit Card,18,86,Budget,Yes
ORD18900,2025-04-07,East,Clothing,3111,16587,347,880686,4.7,1,4.7,Net Banking,11,134,Budget,Yes
ORD18901,2025-05-30,West,Clothing,5592,11322,336,1117536,14.0,5,3.9,UPI,16,247,Budget,No
ORD18902,2025-03-13,West,Watches,7898,15000,146,319156,15.4,7,3.9,Net Banking,23,94,Premium,No
ORD18903,2025-06-29,East,Watches,4731,17097,190,571710,3.3,1,4.6,Net Banking,24,173,Regular,Yes
ORD18904,2025-01-26,South,Watches,8499,14774,235,486685,12.5,4,3.5,Credit Card,17,196,Premium,No
ORD18905,2025-06-22,North,Clothing,5735,12525,380,896420,3.4,4,4.6,Debit Card,32,134,Premium,Yes
ORD18906,2025-04-01,East,Watches,5969,11017,297,600831,5.0,4,4.7,Net Banking,34,220,Premium,Yes
ORD18907,2025-02-01,West,Watches,8387,9483,178,383590,18.1,4,4.2,Debit Card,34,178,Premium,Yes
ORD18908,2025-02-28,East,Electronics,3993,17592,378,1236060,6.9,3,4.6,Debit Card,24,177,Budget,Yes
ORD18909,2025-04-20,North,Shoes,5458,11589,268,674288,3.0,1,4.4,Credit Card,29,227,Budget,Yes
ORD18910,2025-06-01,East,Shoes,2916,8493,403,1285167,7.4,4,4.4,Credit Card,8,245,Premium,Yes
ORD18911,2025-04-22,West,Shoes,6286,17545,211,497960,8.7,7,3.6,Net Banking,19,82,Regular,No
ORD18912,2025-06-07,North,Clothing,3845,11458,196,569576,7.6,4,4.3,Net Banking,30,150,Premium,Yes
ORD18913,2025-03-25,East,Shoes,5339,15392,367,1000075,4.6,3,5.0,Credit Card,15,219,Regular,Yes
ORD18914,2025-05-03,East,Bags,4381,13738,233,578772,7.3,3,4.3,UPI,22,102,Premium,Yes
ORD18915,2025-05-24,West,Watches,8005,10993,200,435600,17.8,5,3.7,Net Banking,26,152,Budget,No
ORD18916,2025-05-27,East,Watches,3209,9813,299,716404,8.1,3,4.5,Credit Card,8,226,Premium,Yes
ORD18917,2025-05-17,North,Bags,3235,14599,325,913575,5.1,3,4.5,Debit Card,15,221,Regular,Yes
ORD18918,2025-01-01,North,Shoes,2630,13660,280,599200,4.2,2,4.8,Credit Card,21,100,Regular,Yes
ORD18919,2025-04-06,North,Shoes,3901,16715,371,1096305,6.9,1,4.3,Debit Card,11,170,Budget,Yes
ORD18920,2025-03-29,West,Shoes,5669,18091,407,1140007,14.9,6,3.9,COD,27,136,Budget,No
ORD18921,2025-06-05,North,Bags,4223,19249,352,1108800,6.1,3,4.7,Net Banking,26,175,Premium,Yes
ORD18922,2025-01-20,East,Electronics,3075,11132,327,895326,4.3,1,4.7,Debit Card,14,124,Regular,Yes
ORD18923,2025-06-10,South,Clothing,8807,8222,291,685596,9.7,4,3.5,COD,29,89,Budget,No
ORD18924,2025-05-04,West,Electronics,6557,14186,420,1056300,14.4,7,3.7,UPI,31,210,Regular,No
ORD18925,2025-04-07,West,Watches,6530,10125,131,297763,14.6,4,4.2,UPI,10,178,Regular,Yes
ORD18926,2025-03-22,North,Clothing,4353,10991,391,779654,4.2,4,4.8,Debit Card,18,233,Budget,Yes
ORD18927,2025-01-14,North,Electronics,5868,14028,258,715692,5.2,3,4.7,UPI,5,138,Budget,Yes
ORD18928,2025-06-18,East,Bags,4383,19247,298,599576,8.0,1,4.3,COD,35,242,Regular,Yes
ORD18929,2025-02-27,East,Clothing,3542,14171,312,1033032,7.1,3,4.7,Net Banking,35,184,Regular,Yes
ORD18930,2025-03-17,South,Clothing,8880,16704,305,1020225,12.6,6,3.4,Net Banking,10,209,Budget,No
ORD18931,2025-03-03,South,Electronics,5752,19910,409,1068308,11.8,6,3.6,Net Banking,21,193,Regular,No
ORD18932,2025-05-06,South,Watches,5257,8729,272,620704,12.2,4,3.8,COD,26,94,Regular,No
ORD18933,2025-02-25,West,Clothing,6368,13804,308,957572,15.8,8,3.4,Debit Card,10,175,Budget,No
ORD18934,2025-06-26,South,Watches,7814,11760,279,661230,8.6,8,3.1,COD,34,108,Budget,No
ORD18935,2025-03-31,East,Watches,4071,7846,229,716541,4.2,4,5.0,COD,33,226,Budget,Yes
ORD18936,2025-05-22,West,Watches,8490,9147,196,395724,18.7,7,3.3,Net Banking,9,125,Regular,No
ORD18937,2025-04-19,West,Electronics,8792,16893,286,531388,13.3,8,3.4,COD,19,107,Budget,No
ORD18938,2025-04-28,South,Clothing,7900,14732,201,532047,8.2,7,3.3,UPI,15,226,Regular,No
ORD18939,2025-06-12,West,Electronics,6870,7609,272,848096,10.0,6,3.8,UPI,26,142,Premium,No
ORD18940,2025-02-27,East,Electronics,5841,11308,250,633500,2.6,3,4.3,Debit Card,30,216,Regular,Yes
ORD18941,2025-05-06,North,Watches,5219,13897,369,953496,5.1,4,4.4,Credit Card,14,162,Budget,Yes
ORD18942,2025-01-10,North,Watches,3237,11430,341,716441,5.4,3,4.4,Net Banking,12,109,Premium,Yes
ORD18943,2025-05-27,South,Electronics,6507,8338,244,703208,15.6,4,3.8,UPI,24,105,Budget,No
ORD18944,2025-01-28,North,Clothing,3415,12401,261,773343,4.7,2,4.2,Credit Card,21,161,Premium,Yes
ORD18945,2025-01-04,West,Shoes,5632,8993,303,672660,13.8,5,4.1,Net Banking,23,216,Budget,No
ORD18946,2025-05-25,South,Bags,6555,7817,227,528456,8.6,7,3.2,Credit Card,27,243,Premium,No
ORD18947,2025-05-14,North,Clothing,5607,8471,347,1174248,4.7,3,4.7,COD,35,136,Budget,Yes
ORD18948,2025-05-27,East,Electronics,4042,12784,325,1120275,4.0,4,4.3,UPI,25,152,Premium,Yes
ORD18949,2025-04-21,North,Shoes,5861,12232,419,1260771,7.9,4,4.3,Credit Card,11,178,Budget,Yes
ORD18950,2025-04-11,South,Electronics,6951,15265,191,548552,12.8,4,3.2,UPI,20,240,Regular,No
ORD18951,2025-02-28,South,Clothing,7981,7008,300,684600,13.0,5,3.4,UPI,23,184,Premium,No
ORD18952,2025-02-19,South,Watches,8029,12738,403,741520,9.7,5,2.9,Credit Card,10,175,Regular,No
ORD18953,2025-03-19,East,Clothing,5706,7588,403,1327079,4.7,3,4.8,Credit Card,8,207,Regular,Yes
ORD18954,2025-06-23,North,Clothing,3848,16804,312,1041144,5.5,3,4.2,Credit Card,22,165,Budget,Yes
ORD18955,2025-04-04,North,Clothing,2516,10582,416,1174368,5.5,3,4.7,Debit Card,31,168,Premium,Yes
ORD18956,2025-06-27,South,Shoes,7650,9108,276,783564,13.2,8,3.4,Credit Card,6,175,Regular,No
ORD18957,2025-06-19,West,Watches,7129,18812,176,406560,15.4,8,3.2,Credit Card,25,199,Regular,No
ORD18958,2025-02-24,East,Clothing,4332,16853,404,797900,2.5,1,4.8,UPI,12,124,Budget,Yes
ORD18959,2025-04-12,East,Watches,3184,7109,352,1000736,5.7,1,4.9,Net Banking,25,166,Budget,Yes
ORD18960,2025-02-09,East,Electronics,3378,11555,324,693684,5.3,1,4.4,COD,18,96,Regular,Yes
ORD18961,2025-03-14,West,Watches,8456,8323,172,275716,18.7,8,3.6,Net Banking,31,94,Regular,No
ORD18962,2025-02-03,East,Bags,5172,10496,237,491064,5.0,2,4.5,Credit Card,18,81,Regular,Yes
ORD18963,2025-06-06,East,Clothing,3807,19921,274,625268,2.7,3,4.8,UPI,16,190,Budget,Yes
ORD18964,2025-02-20,West,Bags,5500,18625,328,1036152,12.3,7,2.9,Net Banking,5,140,Regular,No
ORD18965,2025-03-26,North,Shoes,3739,10547,280,633360,5.2,3,4.3,COD,22,124,Regular,Yes
ORD18966,2025-03-29,East,Electronics,3454,19090,237,782574,5.6,4,4.7,COD,18,244,Budget,Yes
